killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
Mini 14,BOODCASTER,23.0,523700.1,270543.3,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,16.45,Player 5377,30.0,525144.7,269451.2
M416,GuJiaoZhang,27.0,364718.6,296290.5,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,15.716666666666667,Player 5378,34.0,363965.6,295180.1
M416,Venatorssss,54.0,362709.6,409507.1,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,2.1,Player 5379,89.0,362768.9,409215.2
M416,DEEPOCEANSHEEP,12.0,418146.0,222960.8,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,24.0,Player 5380,13.0,418176.3,229378.9
M416,Aiddumm,3.0,394441.6,164659.2,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,25.05,Player 5381,11.0,395126.6,167576.5
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,20.35,Player 5382,22.0,0.0,0.0
AKM,Joobjoobee,29.0,433338.0,451385.4,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,3.1666666666666665,Player 5383,78.0,433262.8,451404.9
S1897,MadChemist5,46.0,367513.9,409663.0,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,6.483333333333333,Player 5384,54.0,367889.1,409434.0
M16A4,phanSTARZ,77.0,198641.1,289391.5,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,1.35,Player 5385,95.0,199311.3,286932.6
M16A4,DEEPOCEANSHEEP,12.0,374129.7,311895.5,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,16.533333333333335,Player 5386,27.0,365822.7,293923.9
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,23.083333333333332,Player 5387,17.0,0.0,0.0
SCAR-L,FlynnBigBalls,1.0,434650.6,166530.6,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,31.366666666666667,Player 5388,2.0,433276.4,161447.3
Falling,Saktitama,9.0,419478.3,179057.8,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,25.283333333333335,Player 5389,9.0,419478.3,179057.8
Falling,unknown,,,,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,14.366666666666667,Player 5390,36.0,210962.0,388346.7
Kar98k,Mugsete29,8.0,361436.0,249841.5,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,9.183333333333334,Player 5391,50.0,358900.5,257261.7
Micro UZI,TheITguy,53.0,399662.8,352624.6,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,3.816666666666667,Player 5392,71.0,400003.9,353128.5
S12K,Samson42,66.0,200520.4,292529.6,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,3.183333333333333,Player 5393,77.0,200699.2,292492.9
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,18.3,Player 5394,22.0,552542.6,359670.6
SCAR-L,lyy178cm,13.0,362230.3,393563.8,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,2.8333333333333335,Player 5395,81.0,362493.1,393560.2
Grenade,johnny0930,42.0,273494.1,307374.3,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,11.983333333333333,Player 5396,42.0,273494.1,307374.3
AKM,Birdman113,10.0,429606.1,155086.5,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,13.116666666666667,Player 5397,38.0,428376.7,155659.4
SCAR-L,lyy178cm,13.0,405528.6,308765.1,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,16.95,Player 5398,26.0,390743.6,317481.2
S1897,Ustin340,50.0,293657.3,299626.7,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,3.683333333333333,Player 5399,74.0,293727.8,299688.2
VSS,SaMaRsL,18.0,162606.5,318154.4,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,5.833333333333333,Player 5400,58.0,152421.1,318393.0
AKM,sgt_killer_007,59.0,373398.9,361992.8,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,3.7,Player 5401,73.0,368114.9,361493.8
AKM,Vachina69,9.0,466461.0,641489.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.783333333333333,Player 5402,46.0,467056.9,641521.7
S1897,Cntrl,33.0,709446.3,333814.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.95,Player 5403,34.0,709279.7,333605.7
AKM,LangBI_666,10.0,479189.8,542211.9,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,23.6,Player 5404,12.0,471419.3,550994.1
Punch,SimmsonianCreed,33.0,708324.1,338791.9,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.566666666666667,Player 5405,34.0,708745.6,338779.8
SCAR-L,tianyu558,3.0,489626.2,417680.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,13.15,Player 5406,22.0,489401.2,420470.9
Mini 14,DrNico,32.0,446742.6,620894.6,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,4.266666666666667,Player 5407,39.0,446954.6,620841.3
Down and Out,LangBI_666,10.0,481575.2,540521.5,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,23.6,Player 5408,12.0,472777.5,544157.0
SCAR-L,tianyu558,3.0,536126.1,242677.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,10.05,Player 5409,28.0,535935.6,242311.7
SCAR-L,CMike11,6.0,457102.2,541121.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,26.333333333333332,Player 5410,8.0,457143.8,541374.6
Dacia,unknown,,,,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,14.933333333333334,Player 5411,20.0,406902.3,475506.7
S686,OmOb,26.0,689042.7,459763.5,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.566666666666666,Player 5412,37.0,688521.2,459007.4
Down and Out,SpuUnK,2.0,469894.4,550598.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,29.933333333333334,Player 5413,4.0,461164.4,557796.4
M16A4,GV520,1.0,377577.1,708680.7,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,11.683333333333334,Player 5414,25.0,379501.2,708804.4
S1897,Berid,35.0,420340.8,327886.0,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.116666666666666,Player 5415,33.0,420558.2,327720.0
Down and Out,Bewings,13.0,709174.0,333484.9,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,6.8,Player 5416,33.0,709474.7,333815.0
Dacia,unknown,,,,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,14.933333333333334,Player 5417,20.0,406959.2,475490.2
M16A4,YungRock0,8.0,553209.5,493599.7,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,12.55,Player 5418,24.0,548786.0,501240.1
Down and Out,lakniubility,5.0,427120.3,643132.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.4,Player 5419,48.0,426086.3,643035.8
UMP9,pkx555pkx,1.0,460096.8,556493.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,21.666666666666668,Player 5420,14.0,459602.5,556863.8
UMP9,Roo-Koo,19.0,570486.4,380484.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.216666666666667,Player 5421,38.0,571058.6,380039.9
SKS,Roo-Koo,19.0,563772.3,384589.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,3.95,Player 5422,38.0,564199.1,384903.0
AKM,stvcha,1.0,621771.8,376405.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.1666666666666665,Player 5423,41.0,621956.6,376211.8
Down and Out,pkx555pkx,1.0,459693.5,556329.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,21.666666666666668,Player 5424,14.0,460023.4,556558.6
SCAR-L,SBYeshila,10.0,487546.4,473300.5,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,18.416666666666668,Player 5425,16.0,488624.9,473329.8
SKS,lakniubility,5.0,425717.9,642993.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.4,Player 5426,48.0,425480.8,642794.9
SCAR-L,tianyu558,3.0,489573.1,417677.0,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,13.166666666666666,Player 5427,22.0,489795.6,420382.6
Down and Out,LangBI_666,10.0,487529.4,475347.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,18.416666666666668,Player 5428,16.0,487718.3,478222.3
Down and Out,Vachina69,9.0,466297.3,641536.7,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.783333333333333,Player 5429,46.0,467295.2,641275.6
SCAR-L,tianyu558,3.0,491793.0,435329.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,14.483333333333333,Player 5430,21.0,489211.0,437656.9
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,12.65,Player 5431,33.0,0.0,0.0
AKM,tastyass,49.0,624296.1,371861.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,4.133333333333334,Player 5432,41.0,624864.4,372122.2
S1897,cainbruh,33.0,420666.9,327340.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.933333333333334,Player 5433,35.0,421698.0,327363.4
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,17.3,Player 5434,11.0,640332.3,469148.5
Down and Out,cainbruh,33.0,420021.0,328192.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.933333333333334,Player 5435,35.0,420701.2,327703.2
Down and Out,OmOb,26.0,688909.5,460456.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.566666666666666,Player 5436,37.0,689059.0,459536.5
Down and Out,SpuUnK,2.0,486504.1,555294.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,23.8,Player 5437,8.0,490572.6,544325.4
UMP9,PPoison_,2.0,470054.3,560446.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,29.133333333333333,Player 5438,5.0,469772.3,562315.9
Down and Out,pkx555pkx,1.0,395356.9,577181.5,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,18.883333333333333,Player 5439,15.0,394363.6,576719.4
S686,Brayden_F,44.0,431339.1,628582.9,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.433333333333333,Player 5440,39.0,431105.4,628733.4
Bluezone,PPoison_,2.0,535692.3,570724.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,21.083333333333332,Player 5441,13.0,547318.3,570354.8
S1897,Ast01f0,13.0,709366.1,333665.9,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,6.8,Player 5442,33.0,709361.3,333858.7
Punch,PPoison_,2.0,616404.8,602395.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.033333333333333,Player 5443,43.0,616454.7,602323.4
Kar98k,SpuUnK,2.0,471435.5,551851.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,28.8,Player 5444,6.0,457172.8,548974.9
SCAR-L,Cheetoh_Richard,4.0,437979.3,551224.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,27.616666666666667,Player 5445,7.0,438996.3,551020.2
SCAR-L,tianyu558,3.0,463621.1,558275.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,29.933333333333334,Player 5446,4.0,460002.9,557743.1
Down and Out,Brayden_F,44.0,431165.0,628673.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.75,Player 5447,47.0,431154.8,628910.8
S1897,Levi_Shootah,8.0,547575.4,502192.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,11.916666666666666,Player 5448,24.0,547895.5,502831.4
M416,The_Holy_Spoon,20.0,431630.9,446755.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,4.2,Player 5449,40.0,431371.6,446632.6
SCAR-L,SpuUnK,2.0,612787.0,596648.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,3.6333333333333333,Player 5450,43.0,614345.9,597552.6
SKS,Roo-Koo,19.0,565546.8,385251.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1.7166666666666666,Player 5451,49.0,565163.6,385270.9
Mini 14,pkx555pkx,1.0,459964.6,555500.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,25.783333333333335,Player 5452,5.0,457254.0,565756.8
Down and Out,lakniubility,5.0,456777.0,565707.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,25.733333333333334,Player 5453,9.0,457294.6,569122.7
SCAR-L,Misaka,5.0,458092.9,566632.0,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,25.733333333333334,Player 5454,9.0,457298.9,569542.9
S1897,SadLittleWizard,27.0,560559.1,91019.69,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,10.65,Player 5455,27.0,560486.6,90648.66
Down and Out,Vachina69,9.0,447275.1,629543.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,7.15,Player 5456,32.0,451610.4,629320.4
Punch,GodsKing,25.0,440611.8,698248.6,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.183333333333333,Player 5457,49.0,0.0,0.0
Micro UZI,The_Holy_Spoon,20.0,433158.6,451189.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.55,Player 5458,40.0,433202.1,451293.3
SCAR-L,Misaka,5.0,354499.6,570663.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,17.25,Player 5459,18.0,353029.2,570420.4
AKM,Vachina69,9.0,447575.5,629353.5,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,7.15,Player 5460,32.0,451607.6,629302.2
Punch,GodsKing,25.0,440537.1,698265.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1.9666666666666666,Player 5461,49.0,440509.7,698328.0
M16A4,Gentel666,42.0,439468.6,636261.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,3.4166666666666665,Player 5463,44.0,431241.7,628807.6
S686,Brayden_F,44.0,431136.6,628969.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,2.75,Player 5464,47.0,431274.2,628782.4
M16A4,GV520,1.0,381239.2,709171.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,12.166666666666666,Player 5465,25.0,378336.2,708971.6
SCAR-L,VergaFlaxe,14.0,568841.8,247392.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.933333333333334,Player 5466,36.0,567627.1,248016.8
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,17.5,Player 5467,49.0,0.0,0.0
M16A4,Gentel666,42.0,439468.6,636261.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,3.4833333333333334,Player 5468,44.0,430911.2,628853.1
Mini 14,pkx555pkx,1.0,461278.2,546789.0,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,31.383333333333333,Player 5469,2.0,465881.9,550191.1
Kar98k,SpuUnK,2.0,501447.4,556335.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,22.483333333333334,Player 5470,13.0,518374.7,565286.9
Falling,tianyu558,3.0,491346.7,435194.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,14.416666666666666,Player 5471,21.0,489920.2,438827.8
SCAR-L,tianyu558,3.0,524035.7,243256.0,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,7.516666666666667,Player 5472,30.0,524091.9,244827.0
S12K,Desperaod0,11.0,640127.2,469120.8,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,11.95,Player 5474,26.0,640098.7,469332.2
Down and Out,pkx555pkx,1.0,461319.7,546746.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,31.383333333333333,Player 5475,2.0,464003.9,552207.6
Tommy Gun,JuRenz,38.0,562150.9,379509.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1.9333333333333333,Player 5476,19.0,562240.7,379491.8
SCAR-L,SpuUnK,2.0,473689.8,556030.6,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,25.166666666666668,Player 5477,10.0,474435.3,555955.4
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,11.3,Player 5478,27.0,557018.8,83101.66
Down and Out,Misaka,5.0,354969.4,571541.7,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,17.25,Player 5479,18.0,353109.5,570479.7
Down and Out,NBS-Graphic,21.0,490416.3,439371.6,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,13.55,Player 5480,3.0,489145.9,417571.6
SCAR-L,tianyu558,3.0,532497.9,245059.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,6.6,Player 5481,30.0,532120.0,246101.5
SCAR-L,SpuUnK,2.0,473749.6,558569.6,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,24.483333333333334,Player 5482,11.0,472372.7,560900.4
SCAR-L,Misaka,5.0,434197.9,637950.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,3.7666666666666666,Player 5483,42.0,434275.5,636330.2
SCAR-L,Misaka,5.0,442357.0,640068.0,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1.9666666666666666,Player 5484,42.0,442074.7,639927.6
S12K,Desperaod0,11.0,640126.0,469262.7,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,12.116666666666667,Player 5485,26.0,640356.3,469198.6
AKM,YungRock0,8.0,526097.6,482024.6,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,7.166666666666667,Player 5486,31.0,533632.8,503600.9
Mini 14,pkx555pkx,1.0,459894.6,555531.0,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,30.333333333333332,Player 5487,3.0,460019.9,557454.4
Down and Out,tianyu558,3.0,536035.8,241160.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,10.05,Player 5488,28.0,535699.3,238513.5
M416,GV520,1.0,394850.0,576481.6,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,18.883333333333333,Player 5489,15.0,395927.7,574036.1
Down and Out,HeadOnASwivel,4.0,437174.1,551286.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,27.616666666666667,Player 5490,7.0,438673.2,549720.4
Down and Out,VergaFlaxe,14.0,568967.4,247325.5,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,5.933333333333334,Player 5491,36.0,565625.6,247644.3
SCAR-L,SpuUnK,2.0,472692.1,556505.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,24.833333333333332,Player 5492,10.0,471616.1,554291.6
M16A4,SBYeshila,10.0,613779.4,367746.9,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,9.883333333333333,Player 5493,29.0,612664.8,375935.4
